Company_ID,Company_Name,Foundation_Year,Closing_Year,Duration,Status,Current_Status,Notes,Years,Employee_Number,Revenue,Net_Income,Assets,long_Term_Debt,Total_Liabilities,Holders_Equity,Avg_Stock_Price,Avg_TTM_Net_EPS,Avg_PE_Ratio
80,Alphabet (Google),1998,0,0,Active,Active,,2022,190234,282836,59972,365264,14701,109120,256144,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2021,156500,257637,76033,359268,14817,107633,251635,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2020,135301,182527,40269,319616,13932,97072,222544,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2019,118899,161857,34343,275909,4554,74467,201442,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2018,98771,136819,30736,232792,4012,55164,177628,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2017,80110,110855,12662,197295,3969,44793,152502,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2016,72053,90272,19478,167497,3935,28461,139036,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2015,61814,74989,15826,147461,1995,27130,120331,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2014,53600,66001,14136,129187,3228,25327,103860,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2013,47756,55519,12733,110920,2236,23611,87309,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2012,53861,46039,10737,93798,2988,22083,71715,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2011,32467,37905,9737,72574,2986,14429,58145,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2010,24400,29321,8505,57851,0,11610,46241,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2009,19835,23651,6520,40497,0,4493,36004,0,0,0
81,Zara,1975,0,0,Active,Active,,2023,161.28,71.89,5.41,210.53,18.17,42.55,167.98,0,0,0
81,Zara,1975,0,0,Active,Active,,2022,0,65.24,3.63,206.14,18.91,43.93,162.21,0,0,0
81,Zara,1975,0,0,Active,Active,,2021,0,33.36,-6.13,198.33,12.89,38.69,159.63,0,0,0
81,Zara,1975,0,0,Active,Active,,2020,0,24.46,-14.1,190.56,6.24,23.98,166.58,0,0,0
81,Zara,1975,0,0,Active,Active,,2019,0,73.78,5.92,211.17,3.14,22.29,188.88,0,0,0
82,Alaska Airlines,1932,0,0,Active,Active,,2025,0,0,0,0,0,0,0,46.11,0,15.12
82,Alaska Airlines,1932,0,0,Active,Active,,2024,33941,11735,395,19768,4538,15396,4372,48.34,2.28,21.48
82,Alaska Airlines,1932,0,0,Active,Active,,2023,26043,10426,235,14613,2182,10500,4113,42.82,1.38,43.65
82,Alaska Airlines,1932,0,0,Active,Active,,2022,25469,9646,58,14186,1883,10370,3816,45.04,1.53,59.56
82,Alaska Airlines,1932,0,0,Active,Active,,2021,22833,6176,478,13951,3452,10150,3801,60.06,-2.67,95.02
82,Alaska Airlines,1932,0,0,Active,Active,,2020,22000,3566,-1324,14046,2357,11058,2988,38.34,-2.86,21.36
82,Alaska Airlines,1932,0,0,Active,Active,,2019,24000,8781,769,12993,1264,8662,4331,62.34,4.68,13.71
82,Alaska Airlines,1932,0,0,Active,Active,,2018,23376,8264,437,10912,1617,7161,3751,60.87,6.02,10.98
82,Alaska Airlines,1932,0,0,Active,Active,,2017,23156,7894,960,10746,2262,7286,3460,78.58,6.64,12.16
82,Alaska Airlines,1932,0,0,Active,Active,,2016,19112,5925,797,9962,2645,7031,2931,68.87,6.95,9.98
82,Alaska Airlines,1932,0,0,Active,Active,,2015,15143,5598,848,6530,569,4119,2411,66.92,5.76,11.63
82,Alaska Airlines,1932,0,0,Active,Active,,2014,13952,5368,605,6064,686,3937,2127,44.98,3.69,12.31
82,Alaska Airlines,1932,0,0,Active,Active,,2013,13177,5156,508,5838,754,3809,2029,28.39,2.37,12.01
82,Alaska Airlines,1932,0,0,Active,Active,,2012,12932,4657,316,5505,871,4084,1421,16.84,1.92,9.05
82,Alaska Airlines,1932,0,0,Active,Active,,2011,0,4318,245,5167,1099,3993,1174,14.8,1.87,8.03
82,Alaska Airlines,1932,0,0,Active,Active,,2010,0,3832,251,5017,1313,3911,1105,10.9,1.35,8.21
82,Alaska Airlines,1932,0,0,Active,Active,,2009,0,3400,122,4996,1699,4124,872,7.77,0.85,9.14
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2025,0,0,0,0,0,0,0,136.01,0,31.34
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2024,5000,1575,87,1365,0,408,957,156.55,4.43,35.32
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2023,5000,1559,79,1277,28,366,912,154.48,3.5,45.69
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2022,5000,1381,47,1217,55,354,863,136.47,2.62,53.05
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2021,4300,1145,56,1122,0,277,846,150.05,2.16,446.53
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2020,4100,1022,18,1057,0,247,809,122.88,1.83,292.81
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2019,4600,1186,95,1019,1,186,834,157.73,4.87,32.35
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2018,4500,1138,104,932,1,173,759,130.8,5.28,24.96
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2017,4200,1084,79,867,1,185,682,121.73,4.44,27.66
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2016,3600,993,76,790,1,153,638,104.77,3.99,26.25
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2015,3400,976,70,740,1,140,600,96.36,3.81,25.28
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2014,3400,919,72,705,0,142,563,83.32,3.73,22.34
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2013,3400,868,64,646,0,129,517,67.92,3.39,20.04
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2012,3200,831,54,603,0,128,475,48.34,2.9,16.71
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2011,3100,744,55,551,1,118,432,40.77,2.83,14.42
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2010,2700,697,48,484,1,103,381,35.77,2.53,14.12
83,J & J Snack Foods JJSF,1971,0,0,Active,Active,,2009,2700,653,41,440,0,97,343,32.33,2.36,13.7
84,Nike,1964,0,0,Active,Active,,2025,0,0,0,0,0,0,0,68.22,3.01,22.66
84,Nike,1964,0,0,Active,Active,,2024,79400,51362,5700,38110,7903,23680,14430,88.76,3.46,25.63
84,Nike,1964,0,0,Active,Active,,2023,83700,51217,5070,37531,8927,23527,14004,105.74,3.34,31.64
84,Nike,1964,0,0,Active,Active,,2022,79100,46710,6046,40321,8920,25040,15281,113,3.66,30.84
84,Nike,1964,0,0,Active,Active,,2021,73300,44538,5727,37740,9413,24973,12767,144.12,3.32,45.2
84,Nike,1964,0,0,Active,Active,,2020,75400,37403,2539,31342,9406,23287,8055,102.65,1.93,56.55
84,Nike,1964,0,0,Active,Active,,2019,76700,39117,4029,23717,3464,14677,9040,79.68,2.65,30.08
84,Nike,1964,0,0,Active,Active,,2018,73100,36397,1933,22536,3468,12724,9812,68.44,1.19,57.48
84,Nike,1964,0,0,Active,Active,,2017,74400,34350,4240,23259,3471,10852,12407,50.94,2.39,21.34
84,Nike,1964,0,0,Active,Active,,2016,70700,32376,3760,21379,1993,9121,12258,50.5,2.2,22.96
84,Nike,1964,0,0,Active,Active,,2015,62600,30601,3273,21597,1079,8890,12707,49.37,1.91,25.8
84,Nike,1964,0,0,Active,Active,,2014,56500,27799,2693,18594,1199,7770,10824,36.74,1.57,23.43
84,Nike,1964,0,0,Active,Active,,2013,48000,25313,2472,17545,1210,6464,11081,28.11,1.43,19.69
84,Nike,1964,0,0,Active,Active,,2012,44000,23331,2211,15465,228,5084,10381,22.02,1.16,18.96
84,Nike,1964,0,0,Active,Active,,2011,38000,20117,2133,14998,276,5155,9843,18.79,1.12,16.8
84,Nike,1964,0,0,Active,Active,,2010,34400,19014,1907,14419,446,4665,9754,15.39,0.97,15.88
84,Nike,1964,0,0,Active,Active,,2009,34300,19176,1487,13250,437,4557,8693,13.36,0.75,17.81
